datetime,hr,surge_ft,tide_ft,total_wl,discharge
2019-01-08 14:00:00,54,0.3597306404000001,9.368548013477253e-17,0.3597306404000002,5327.5
2019-01-08 15:00:00,55,0.362491583,-0.04399923766742868,0.3184923453325713,5140.0
2019-01-08 16:00:00,56,0.3773063986000001,-0.08499999999999984,0.29230639860000024,4947.5
2019-01-08 17:00:00,57,0.4083501672,-0.1202081528017129,0.2881420143982871,4770.0
2019-01-08 18:00:00,58,0.4376430984,-0.14722431864335458,0.29041877975664543,4585.0
2019-01-08 19:00:00,59,0.41838383760000003,-0.1642073904691416,0.2541764471308584,4412.5
2019-01-08 20:00:00,60,0.4207407402,-0.17,0.25074074020000003,4247.5
2019-01-08 21:00:00,61,0.3967003368,-0.16420739046914165,0.23249294633085835,4082.5
2019-01-08 22:00:00,62,0.4306397306000001,-0.1472243186433547,0.28341541195664544,3937.5
2019-01-08 23:00:00,63,0.43104377059999993,-0.12020815280171306,0.3108356177982869,3782.5
2019-01-09 00:00:00,64,0.44215488100000006,-0.08500000000000027,0.3571548809999998,3645.0
2019-01-09 01:00:00,65,0.44734006620000005,-0.043999237667428595,0.40334082853257147,3510.0
2019-01-09 02:00:00,66,0.4713131322,1.8747618697776507e-16,0.47131313220000015,3387.5
2019-01-09 03:00:00,67,0.5319191919999999,0.043999237667428366,0.5759184296674283,3270.0
2019-01-09 04:00:00,68,0.5417508423999999,0.08500000000000008,0.6267508424,3162.5
2019-01-09 05:00:00,69,0.5491582502000001,0.12020815280171289,0.669366403001713,3067.5
2019-01-09 06:00:00,70,0.504781146,0.14722431864335458,0.6520054646433546,2972.5
2019-01-09 07:00:00,71,0.5837710440000001,0.16420739046914168,0.7479784344691418,2890.0
2019-01-09 08:00:00,72,0.5818855214,0.17,0.7518855214000001,2815.0
2019-01-09 09:00:00,73,0.5898316492,0.16420739046914173,0.7540390396691417,2740.0
2019-01-09 10:00:00,74,0.5742087536,0.1472243186433547,0.7214330722433547,2675.0
2019-01-09 11:00:00,75,0.5748821536000002,0.12020815280171308,0.6950903064017132,2615.0
2019-01-09 12:00:00,76,0.5947474744000001,0.08500000000000028,0.6797474744000004,2560.0
2019-01-09 13:00:00,77,0.5729966336000001,0.043999237667428616,0.6169958712674287,2505.0
2019-01-09 14:00:00,78,0.5634343432,4.3730413400382514e-16,0.5634343432000004,2462.5
2019-01-09 15:00:00,79,0.5004572030000001,-0.04399923766742835,0.4564579653325717,2420.0
2019-01-09 16:00:00,80,0.49866028580000005,-0.08500000000000006,0.41366028579999997,2382.5
2019-01-09 17:00:00,81,0.5350132908,-0.12020815280171289,0.41480513799828717,2345.0
2019-01-09 18:00:00,82,0.5516002118000001,-0.14722431864335425,0.4043758931566458,2310.0
2019-01-09 19:00:00,83,0.45822966440000007,-0.16420739046914168,0.2940222739308584,2277.5
2019-01-09 20:00:00,84,0.43770334819999995,-0.17,0.26770334819999997,2250.0
2019-01-09 21:00:00,85,0.40121212199999995,-0.1642073904691416,0.23700473153085835,2225.0
2019-01-09 22:00:00,86,0.41586390200000006,-0.1472243186433547,0.2686395833566454,2197.5
2019-01-09 23:00:00,87,0.42920255200000007,-0.12020815280171351,0.30899439919828653,2175.0
2019-01-10 00:00:00,88,0.4234662422000001,-0.08500000000000031,0.3384662421999998,2147.5
2019-01-10 01:00:00,89,0.46727272699999994,-0.04399923766742863,0.4232734893325713,2127.5
2019-01-10 02:00:00,90,0.4264646454000001,1.4583819580675506e-16,0.4264646454000003,2105.0
2019-01-10 03:00:00,91,0.3667251474000001,0.04399923766742833,0.4107243850674285,2080.0
2019-01-10 04:00:00,92,0.392849547,0.08499999999999952,0.47784954699999954,2062.5
2019-01-10 05:00:00,93,0.4250558224,0.12020815280171288,0.5452639752017129,2042.5
2019-01-10 06:00:00,94,0.42913343880000004,0.14722431864335456,0.5763577574433546,2022.5
2019-01-10 07:00:00,95,0.44883040960000004,0.16420739046914165,0.6130378000691417,2007.5
2019-01-10 08:00:00,96,0.41475810639999994,0.17,0.5847581063999999,1990.0
2019-01-10 09:00:00,97,0.43950026540000015,0.16420739046914176,0.6037076558691419,1972.5
2019-01-10 10:00:00,98,0.4575385428,0.14722431864335472,0.6047628614433547,1960.0
2019-01-10 11:00:00,99,0.44219564120000004,0.1202081528017131,0.5624037940017131,1940.0
2019-01-10 12:00:00,100,0.47177565140000005,0.08499999999999981,0.5567756513999998,1925.0
